filename,tile,domain,year,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url,,,,,,,
wrfout_d02_0524_2019.nc,524,d02,2019,52,242,61,251,56.28910065,-133.8226013,55.91030121,-134.283905,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0524/wrfout_d02_0524_2019.nc,,,,,,,
wrfout_d02_0525_2019.nc,525,d02,2019,52,252,61,261,56.64260101,-133.9432068,56.26340103,-134.4075928,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0525/wrfout_d02_0525_2019.nc,,,,,,,
wrfout_d02_0526_2019.nc,526,d02,2019,52,262,61,271,56.9958992,-134.0659943,56.61629868,-134.5334015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0526/wrfout_d02_0526_2019.nc,,,,,,,
wrfout_d02_0527_2019.nc,527,d02,2019,52,272,61,281,57.34899902,-134.1911926,56.96900177,-134.6616058,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0527/wrfout_d02_0527_2019.nc,,,,,,,
wrfout_d02_0528_2019.nc,528,d02,2019,52,282,61,291,57.7018013,-134.3186951,57.32149887,-134.7922058,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0528/wrfout_d02_0528_2019.nc,,,,,,,
wrfout_d02_0529_2019.nc,529,d02,2019,52,292,61,301,58.05450058,-134.4485931,57.67380142,-134.925293,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0529/wrfout_d02_0529_2019.nc,,,,,,,
wrfout_d02_0530_2019.nc,530,d02,2019,52,302,61,311,58.4068985,-134.5809937,58.02590179,-135.0608978,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0530/wrfout_d02_0530_2019.nc,,,,,,,
wrfout_d02_0531_2019.nc,531,d02,2019,52,312,61,321,58.75910187,-134.7160034,58.37770081,-135.1990967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0531/wrfout_d02_0531_2019.nc,,,,,,,
wrfout_d02_0532_2019.nc,532,d02,2019,52,322,61,331,59.11100006,-134.8536987,58.72919846,-135.3399963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0532/wrfout_d02_0532_2019.nc,,,,,,,
wrfout_d02_0533_2019.nc,533,d02,2019,52,332,61,341,59.46260071,-134.9940948,59.08050156,-135.4837036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0533/wrfout_d02_0533_2019.nc,,,,,,,
wrfout_d02_0534_2019.nc,534,d02,2019,52,342,61,351,59.81380081,-135.1372986,59.4314003,-135.6302032,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0534/wrfout_d02_0534_2019.nc,,,,,,,
wrfout_d02_0535_2019.nc,535,d02,2019,52,352,61,361,60.16469955,-135.2834015,59.7820015,-135.7796021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0535/wrfout_d02_0535_2019.nc,,,,,,,
wrfout_d02_0536_2019.nc,536,d02,2019,52,362,61,371,60.51530075,-135.4324036,60.13219833,-135.9320068,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0536/wrfout_d02_0536_2019.nc,,,,,,,
wrfout_d02_0537_2019.nc,537,d02,2019,52,372,61,373,60.58539963,-135.4626007,60.48210144,-136.0876007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0537/wrfout_d02_0537_2019.nc,,,,,,,
wrfout_d02_0609_2019.nc,609,d02,2019,62,92,71,101,51.0340004,-131.6833038,50.66439819,-132.1080933,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0609/wrfout_d02_0609_2019.nc,,,,,,,
wrfout_d02_0610_2019.nc,610,d02,2019,62,102,71,111,51.38869858,-131.7720032,51.01850128,-132.1994019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0610/wrfout_d02_0610_2019.nc,,,,,,,
wrfout_d02_0611_2019.nc,611,d02,2019,62,112,71,121,51.74340057,-131.8621979,51.37269974,-132.2922974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0611/wrfout_d02_0611_2019.nc,,,,,,,
wrfout_d02_0612_2019.nc,612,d02,2019,62,122,71,131,52.09809875,-131.9537964,51.72700119,-132.3867035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0612/wrfout_d02_0612_2019.nc,,,,,,,
wrfout_d02_0613_2019.nc,613,d02,2019,62,132,71,141,52.45289993,-132.0469971,52.08129883,-132.482605,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0613/wrfout_d02_0613_2019.nc,,,,,,,
wrfout_d02_0614_2019.nc,614,d02,2019,62,142,71,151,52.80770111,-132.1416931,52.43560028,-132.5800934,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0614/wrfout_d02_0614_2019.nc,,,,,,,
wrfout_d02_0615_2019.nc,615,d02,2019,62,152,71,161,53.16249847,-132.2380066,52.79000092,-132.679306,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0615/wrfout_d02_0615_2019.nc,,,,,,,
wrfout_d02_0616_2019.nc,616,d02,2019,62,162,71,171,53.51739883,-132.3359985,53.14429855,-132.7801056,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0616/wrfout_d02_0616_2019.nc,,,,,,,
wrfout_d02_0617_2019.nc,617,d02,2019,62,172,71,181,53.87210083,-132.4356995,53.49869919,-132.8827057,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0617/wrfout_d02_0617_2019.nc,,,,,,,
wrfout_d02_0618_2019.nc,618,d02,2019,62,182,71,191,54.22689819,-132.5370941,53.85300064,-132.9869995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0618/wrfout_d02_0618_2019.nc,,,,,,,
wrfout_d02_0619_2019.nc,619,d02,2019,62,192,71,201,54.58160019,-132.6403046,54.20729828,-133.0932007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0619/wrfout_d02_0619_2019.nc,,,,,,,
wrfout_d02_0620_2019.nc,620,d02,2019,62,202,71,211,54.93619919,-132.7453003,54.56150055,-133.2012024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0620/wrfout_d02_0620_2019.nc,,,,,,,
wrfout_d02_0621_2019.nc,621,d02,2019,62,212,71,221,55.29079819,-132.8522034,54.91559982,-133.3110962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0621/wrfout_d02_0621_2019.nc,,,,,,,
wrfout_d02_0622_2019.nc,622,d02,2019,62,222,71,231,55.64519882,-132.9609985,55.2696991,-133.4230042,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0622/wrfout_d02_0622_2019.nc,,,,,,,
wrfout_d02_0623_2019.nc,623,d02,2019,62,232,71,241,55.99959946,-133.0717926,55.62360001,-133.5368042,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0623/wrfout_d02_0623_2019.nc,,,,,,,
wrfout_d02_0624_2019.nc,624,d02,2019,62,242,71,251,56.35380173,-133.1846008,55.97740173,-133.6528015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0624/wrfout_d02_0624_2019.nc,,,,,,,
wrfout_d02_0625_2019.nc,625,d02,2019,62,252,71,261,56.70780182,-133.2993927,56.33110046,-133.7707977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0625/wrfout_d02_0625_2019.nc,,,,,,,
wrfout_d02_0626_2019.nc,626,d02,2019,62,262,71,271,57.06169891,-133.4165039,56.68460083,-133.891098,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0626/wrfout_d02_0626_2019.nc,,,,,,,
wrfout_d02_0627_2019.nc,627,d02,2019,62,272,71,281,57.41540146,-133.5357056,57.03789902,-134.0135956,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0627/wrfout_d02_0627_2019.nc,,,,,,,
wrfout_d02_0628_2019.nc,628,d02,2019,62,282,71,291,57.76890182,-133.657196,57.39110184,-134.1383057,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0628/wrfout_d02_0628_2019.nc,,,,,,,
wrfout_d02_0629_2019.nc,629,d02,2019,62,292,71,301,58.12220001,-133.7810974,57.74399948,-134.2655029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0629/wrfout_d02_0629_2019.nc,,,,,,,
wrfout_d02_0630_2019.nc,630,d02,2019,62,302,71,311,58.47529984,-133.9073029,58.09669876,-134.3950043,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0630/wrfout_d02_0630_2019.nc,,,,,,,
wrfout_d02_0631_2019.nc,631,d02,2019,62,312,71,321,58.8280983,-134.0359955,58.44919968,-134.5270996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0631/wrfout_d02_0631_2019.nc,,,,,,,
wrfout_d02_0632_2019.nc,632,d02,2019,62,322,71,331,59.18059921,-134.1672058,58.80139923,-134.6616974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0632/wrfout_d02_0632_2019.nc,,,,,,,
wrfout_d02_0633_2019.nc,633,d02,2019,62,332,71,341,59.53279877,-134.3011017,59.15330124,-134.798996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0633/wrfout_d02_0633_2019.nc,,,,,,,
wrfout_d02_0634_2019.nc,634,d02,2019,62,342,71,351,59.88479996,-134.4376068,59.50490189,-134.9389954,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0634/wrfout_d02_0634_2019.nc,,,,,,,
wrfout_d02_0635_2019.nc,635,d02,2019,62,352,71,361,60.2364006,-134.5769043,59.85620117,-135.0818024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0635/wrfout_d02_0635_2019.nc,,,,,,,
wrfout_d02_0636_2019.nc,636,d02,2019,62,362,71,371,60.58760071,-134.7189941,60.20709991,-135.2276001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0636/wrfout_d02_0636_2019.nc,,,,,,,
wrfout_d02_0637_2019.nc,637,d02,2019,62,372,71,373,60.65779877,-134.7478027,60.55770111,-135.3762054,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0637/wrfout_d02_0637_2019.nc,,,,,,,
wrfout_d02_0709_2019.nc,709,d02,2019,72,92,81,101,51.08789825,-131.1188049,50.72040176,-131.5487061,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0709/wrfout_d02_0709_2019.nc,,,,,,,
wrfout_d02_0710_2019.nc,710,d02,2019,72,102,81,111,51.44300079,-131.2028961,51.07500076,-131.6356964,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0710/wrfout_d02_0710_2019.nc,,,,,,,
wrfout_d02_0711_2019.nc,711,d02,2019,72,112,81,121,51.7981987,-131.2884979,51.42969894,-131.7241058,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0711/wrfout_d02_0711_2019.nc,,,,,,,
wrfout_d02_0712_2019.nc,712,d02,2019,72,122,81,131,52.15340042,-131.3755035,51.78440094,-131.8139038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0712/wrfout_d02_0712_2019.nc,,,,,,,
wrfout_d02_0713_2019.nc,713,d02,2019,72,132,81,141,52.50870132,-131.4640045,52.1393013,-131.9051971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0713/wrfout_d02_0713_2019.nc,,,,,,,
wrfout_d02_0714_2019.nc,714,d02,2019,72,142,81,151,52.86399841,-131.553894,52.49409866,-131.9980927,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0714/wrfout_d02_0714_2019.nc,,,,,,,
wrfout_d02_0715_2019.nc,715,d02,2019,72,152,81,161,53.21929932,-131.645401,52.84899902,-132.0924988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0715/wrfout_d02_0715_2019.nc,,,,,,,
wrfout_d02_0716_2019.nc,716,d02,2019,72,162,81,171,53.57460022,-131.7384033,53.2038002,-132.1885071,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0716/wrfout_d02_0716_2019.nc,,,,,,,
wrfout_d02_0717_2019.nc,717,d02,2019,72,172,81,181,53.92990112,-131.8330994,53.55870056,-132.2861938,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0717/wrfout_d02_0717_2019.nc,,,,,,,
wrfout_d02_0718_2019.nc,718,d02,2019,72,182,81,191,54.28519821,-131.9293976,53.91350174,-132.385498,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0718/wrfout_d02_0718_2019.nc,,,,,,,
wrfout_d02_0719_2019.nc,719,d02,2019,72,192,81,201,54.64039993,-132.0274048,54.2682991,-132.4866028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0719/wrfout_d02_0719_2019.nc,,,,,,,
wrfout_d02_0720_2019.nc,720,d02,2019,72,202,81,211,54.99549866,-132.1271057,54.62310028,-132.5894012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0720/wrfout_d02_0720_2019.nc,,,,,,,
wrfout_d02_0721_2019.nc,721,d02,2019,72,212,81,221,55.3506012,-132.2286072,54.97779846,-132.6941071,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0721/wrfout_d02_0721_2019.nc,,,,,,,
wrfout_d02_0722_2019.nc,722,d02,2019,72,222,81,231,55.70560074,-132.3320007,55.33240128,-132.8005981,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0722/wrfout_d02_0722_2019.nc,,,,,,,
wrfout_d02_0723_2019.nc,723,d02,2019,72,232,81,241,56.0605011,-132.4371948,55.68690109,-132.9091034,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0723/wrfout_d02_0723_2019.nc,,,,,,,
wrfout_d02_0724_2019.nc,724,d02,2019,72,242,81,251,56.41519928,-132.5444031,56.04130173,-133.0195007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0724/wrfout_d02_0724_2019.nc,,,,,,,
wrfout_d02_0725_2019.nc,725,d02,2019,72,252,81,261,56.76990128,-132.6535034,56.39550018,-133.1320038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0725/wrfout_d02_0725_2019.nc,,,,,,,
wrfout_d02_0726_2019.nc,726,d02,2019,72,262,81,271,57.1242981,-132.7646942,56.74959946,-133.2465057,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0726/wrfout_d02_0726_2019.nc,,,,,,,
wrfout_d02_0727_2019.nc,727,d02,2019,72,272,81,281,57.47859955,-132.878006,57.10350037,-133.363205,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0727/wrfout_d02_0727_2019.nc,,,,,,,
wrfout_d02_0728_2019.nc,728,d02,2019,72,282,81,291,57.83269882,-132.9934998,57.45729828,-133.4819946,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0728/wrfout_d02_0728_2019.nc,,,,,,,
wrfout_d02_0729_2019.nc,729,d02,2019,72,292,81,301,58.18659973,-133.1112061,57.81079865,-133.6031952,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0729/wrfout_d02_0729_2019.nc,,,,,,,
wrfout_d02_0730_2019.nc,730,d02,2019,72,302,81,311,58.54019928,-133.2310944,58.16410065,-133.726593,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0730/wrfout_d02_0730_2019.nc,,,,,,,
wrfout_d02_0731_2019.nc,731,d02,2019,72,312,81,321,58.89360046,-133.3533936,58.51720047,-133.8524933,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0731/wrfout_d02_0731_2019.nc,,,,,,,
wrfout_d02_0732_2019.nc,732,d02,2019,72,322,81,331,59.24679947,-133.4781036,58.87009811,-133.9808044,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0732/wrfout_d02_0732_2019.nc,,,,,,,
wrfout_d02_0733_2019.nc,733,d02,2019,72,332,81,341,59.59960175,-133.6053925,59.22259903,-134.1116028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0733/wrfout_d02_0733_2019.nc,,,,,,,
wrfout_d02_0734_2019.nc,734,d02,2019,72,342,81,351,59.95220184,-133.7351074,59.57490158,-134.2451019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0734/wrfout_d02_0734_2019.nc,,,,,,,
wrfout_d02_0735_2019.nc,735,d02,2019,72,352,81,361,60.3044014,-133.8675995,59.92689896,-134.3811951,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0735/wrfout_d02_0735_2019.nc,,,,,,,
wrfout_d02_0736_2019.nc,736,d02,2019,72,362,81,371,60.65629959,-134.0027008,60.2784996,-134.5200958,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0736/wrfout_d02_0736_2019.nc,,,,,,,
wrfout_d02_0737_2019.nc,737,d02,2019,72,372,81,373,60.72669983,-134.0301056,60.62979889,-134.6618958,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0737/wrfout_d02_0737_2019.nc,,,,,,,
wrfout_d02_0808_2019.nc,808,d02,2019,82,82,91,91,50.78350067,-130.4745026,50.41859818,-130.9067993,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0808/wrfout_d02_0808_2019.nc,,,,,,,
wrfout_d02_0809_2019.nc,809,d02,2019,82,92,91,101,51.13890076,-130.5527954,50.77360153,-130.9880066,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0809/wrfout_d02_0809_2019.nc,,,,,,,
wrfout_d02_0810_2019.nc,810,d02,2019,82,102,91,111,51.49449921,-130.6325073,51.12870026,-131.0704956,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0810/wrfout_d02_0810_2019.nc,,,,,,,
wrfout_d02_0811_2019.nc,811,d02,2019,82,112,91,121,51.85010147,-130.713501,51.48379898,-131.1544037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0811/wrfout_d02_0811_2019.nc,,,,,,,
wrfout_d02_0812_2019.nc,812,d02,2019,82,122,91,131,52.20569992,-130.7958069,51.8390007,-131.2397003,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0812/wrfout_d02_0812_2019.nc,,,,,,,
wrfout_d02_0813_2019.nc,813,d02,2019,82,132,91,141,52.56150055,-130.8795013,52.19430161,-131.3262939,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0813/wrfout_d02_0813_2019.nc,,,,,,,
wrfout_d02_0814_2019.nc,814,d02,2019,82,142,91,151,52.91719818,-130.9645996,52.54959869,-131.414505,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0814/wrfout_d02_0814_2019.nc,,,,,,,
wrfout_d02_0815_2019.nc,815,d02,2019,82,152,91,161,53.27299881,-131.0511932,52.90499878,-131.5041046,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0815/wrfout_d02_0815_2019.nc,,,,,,,
wrfout_d02_0816_2019.nc,816,d02,2019,82,162,91,171,53.62879944,-131.1392059,53.26029968,-131.5951996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0816/wrfout_d02_0816_2019.nc,,,,,,,
wrfout_d02_0817_2019.nc,817,d02,2019,82,172,91,181,53.98460007,-131.2288055,53.61569977,-131.6878967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0817/wrfout_d02_0817_2019.nc,,,,,,,
wrfout_d02_0818_2019.nc,818,d02,2019,82,182,91,191,54.34030151,-131.3200073,53.97100067,-131.782196,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0818/wrfout_d02_0818_2019.nc,,,,,,,
wrfout_d02_0819_2019.nc,819,d02,2019,82,192,91,201,54.69599915,-131.412796,54.32630157,-131.8782043,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0819/wrfout_d02_0819_2019.nc,,,,,,,
wrfout_d02_0820_2019.nc,820,d02,2019,82,202,91,211,55.05170059,-131.5072021,54.68159866,-131.9757996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0820/wrfout_d02_0820_2019.nc,,,,,,,
wrfout_d02_0821_2019.nc,821,d02,2019,82,212,91,221,55.40729904,-131.603302,55.03680038,-132.0751953,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0821/wrfout_d02_0821_2019.nc,,,,,,,
wrfout_d02_0822_2019.nc,822,d02,2019,82,222,91,231,55.76279831,-131.7010956,55.39189911,-132.1764069,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0822/wrfout_d02_0822_2019.nc,,,,,,,
wrfout_d02_0823_2019.nc,823,d02,2019,82,232,91,241,56.11819839,-131.800705,55.74700165,-132.2794037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0823/wrfout_d02_0823_2019.nc,,,,,,,
wrfout_d02_0824_2019.nc,824,d02,2019,82,242,91,251,56.47340012,-131.9022064,56.10189819,-132.384201,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0824/wrfout_d02_0824_2019.nc,,,,,,,
wrfout_d02_0825_2019.nc,825,d02,2019,82,252,91,261,56.82860184,-132.0056,56.45669937,-132.4909973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0825/wrfout_d02_0825_2019.nc,,,,,,,
wrfout_d02_0826_2019.nc,826,d02,2019,82,262,91,271,57.18360138,-132.1107941,56.81129837,-132.5997925,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0826/wrfout_d02_0826_2019.nc,,,,,,,
wrfout_d02_0827_2019.nc,827,d02,2019,82,272,91,281,57.53839874,-132.2180939,57.16579819,-132.7106018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0827/wrfout_d02_0827_2019.nc,,,,,,,
wrfout_d02_0828_2019.nc,828,d02,2019,82,282,91,291,57.89300156,-132.3274994,57.52009964,-132.8235016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0828/wrfout_d02_0828_2019.nc,,,,,,,
wrfout_d02_0829_2019.nc,829,d02,2019,82,292,91,301,58.24750137,-132.4389038,57.8742981,-132.9385986,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0829/wrfout_d02_0829_2019.nc,,,,,,,
wrfout_d02_0830_2019.nc,830,d02,2019,82,302,91,311,58.60169983,-132.552597,58.22819901,-133.0558014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0830/wrfout_d02_0830_2019.nc,,,,,,,
wrfout_d02_0831_2019.nc,831,d02,2019,82,312,91,321,58.95569992,-132.668396,58.58190155,-133.1753998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0831/wrfout_d02_0831_2019.nc,,,,,,,
wrfout_d02_0832_2019.nc,832,d02,2019,82,322,91,331,59.30939865,-132.7866058,58.93529892,-133.2973022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0832/wrfout_d02_0832_2019.nc,,,,,,,
wrfout_d02_0833_2019.nc,833,d02,2019,82,332,91,341,59.66289902,-132.9071045,59.28850174,-133.4216003,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0833/wrfout_d02_0833_2019.nc,,,,,,,
wrfout_d02_0834_2019.nc,834,d02,2019,82,342,91,351,60.01599884,-133.0299988,59.64139938,-133.5484009,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0834/wrfout_d02_0834_2019.nc,,,,,,,
wrfout_d02_0835_2019.nc,835,d02,2019,82,352,91,361,60.3689003,-133.1555023,59.99399948,-133.6777954,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0835/wrfout_d02_0835_2019.nc,,,,,,,
wrfout_d02_0836_2019.nc,836,d02,2019,82,362,91,371,60.72140121,-133.2835999,60.34629822,-133.8097992,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0836/wrfout_d02_0836_2019.nc,,,,,,,
wrfout_d02_0837_2019.nc,837,d02,2019,82,372,91,373,60.79190063,-133.309494,60.69820023,-133.9445038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0837/wrfout_d02_0837_2019.nc,,,,,,,
wrfout_d02_0907_2019.nc,907,d02,2019,92,72,101,81,50.4754982,-129.8390045,50.11330032,-130.2736053,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0907/wrfout_d02_0907_2019.nc,,,,,,,
wrfout_d02_0908_2019.nc,908,d02,2019,92,82,101,91,50.83119965,-129.9116974,50.46860123,-130.3491974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0908/wrfout_d02_0908_2019.nc,,,,,,,
wrfout_d02_0909_2019.nc,909,d02,2019,92,92,101,101,51.18709946,-129.9855957,50.82389832,-130.4259949,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0909/wrfout_d02_0909_2019.nc,,,,,,,
wrfout_d02_0910_2019.nc,910,d02,2019,92,102,101,111,51.54299927,-130.0606995,51.1794014,-130.5039978,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0910/wrfout_d02_0910_2019.nc,,,,,,,
wrfout_d02_0911_2019.nc,911,d02,2019,92,112,101,121,51.89899826,-130.1371002,51.53499985,-130.5834045,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0911/wrfout_d02_0911_2019.nc,,,,,,,
wrfout_d02_0912_2019.nc,912,d02,2019,92,122,101,131,52.25510025,-130.2147064,51.89070129,-130.6640015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0912/wrfout_d02_0912_2019.nc,,,,,,,
wrfout_d02_0913_2019.nc,913,d02,2019,92,132,101,141,52.61130142,-130.2935944,52.24639893,-130.7460022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0913/wrfout_d02_0913_2019.nc,,,,,,,
wrfout_d02_0914_2019.nc,914,d02,2019,92,142,101,151,52.96749878,-130.3739014,52.60219955,-130.8294067,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0914/wrfout_d02_0914_2019.nc,,,,,,,
wrfout_d02_0915_2019.nc,915,d02,2019,92,152,101,161,53.32369995,-130.4555054,52.95800018,-130.9141998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0915/wrfout_d02_0915_2019.nc,,,,,,,
wrfout_d02_0916_2019.nc,916,d02,2019,92,162,101,171,53.67990112,-130.5384979,53.31380081,-131.0003967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0916/wrfout_d02_0916_2019.nc,,,,,,,
wrfout_d02_0917_2019.nc,917,d02,2019,92,172,101,181,54.03620148,-130.6230011,53.66960144,-131.0881042,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0917/wrfout_d02_0917_2019.nc,,,,,,,
wrfout_d02_0918_2019.nc,918,d02,2019,92,182,101,191,54.39239883,-130.7089996,54.02539825,-131.1773071,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0918/wrfout_d02_0918_2019.nc,,,,,,,
wrfout_d02_0919_2019.nc,919,d02,2019,92,192,101,201,54.74850082,-130.7964935,54.38119888,-131.2680969,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0919/wrfout_d02_0919_2019.nc,,,,,,,
wrfout_d02_0920_2019.nc,920,d02,2019,92,202,101,211,55.104599,-130.885498,54.73699951,-131.3605042,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0920/wrfout_d02_0920_2019.nc,,,,,,,
wrfout_d02_0921_2019.nc,921,d02,2019,92,212,101,221,55.46070099,-130.9761963,55.09270096,-131.4546051,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0921/wrfout_d02_0921_2019.nc,,,,,,,
